"term","variable","value"
"GOLDOCH_relabd","ppt.m08",-0.0555327979667775
"GOLDOCH_reltaxa","ppt.m08",-0.0451669100626172
"Noninsect_abundance","ppt.m08",0.0660984888821257
"Noninsect_taxa","ppt.m08",0.04459852406
"Noninsect_relabund","ppt.m08",-0.00544306904498436
"Noninsect_reltaxa","ppt.m08",-0.0182841447781177
"waterinchannel_score","ppt.m08",-0.0461854514644799
"hydric_score","ppt.m08",0.196330718892444
"springs_score","ppt.m08",0.0584806003406324
"pctsurfaceflow","ppt.m08",-0.142522614290046
"pctsubsurfaceflow","ppt.m08",-0.132859579310458
"numberwoodyjams","ppt.m08",-0.00211660883966699
"SoilMoist_MaxScore","ppt.m08",-0.0990695035112998
"sinuosity_score","ppt.m08",0.028099729009396
"floodplaindim_score","ppt.m08",-0.0141005554760371
"riffpoolseq_score","ppt.m08",0.183697779645933
"substratesorting_score","ppt.m08",0.185039891137966
"seddep_score","ppt.m08",-0.213809595481798
"BankWidthMean","ppt.m08",0.0435216801452789
"valleyslope","ppt.m08",0.00166512583116846
"ElevCat","ppt.m08",0.438084701475175
"ElevWs","ppt.m08",0.384347549893671
"AgKffactCat","ppt.m08",0.019142327670614
"KffactCat","ppt.m08",0.0913168638120169
"AgKffactWs","ppt.m08",-0.0785690799537822
"KffactWs","ppt.m08",-0.0339444264279716
"Al2O3Cat","ppt.m08",0.0797916494289617
"CaOCat","ppt.m08",0.0746536165081652
"Fe2O3Cat","ppt.m08",-0.222890537212163
"K2OCat","ppt.m08",-0.00888412601395905
"MgOCat","ppt.m08",0.0689764237691864
"Na2OCat","ppt.m08",0.13178053526339
"P2O5Cat","ppt.m08",0.150720726852598
"SCat","ppt.m08",-0.0811662400545254
"SiO2Cat","ppt.m08",0.241387455727031
"Al2O3Ws","ppt.m08",-0.0350547300598862
"CaOWs","ppt.m08",0.125532153410099
"Fe2O3Ws","ppt.m08",-0.233203970565908
"K2OWs","ppt.m08",-0.0841903394307656
"MgOWs","ppt.m08",0.11500252230748
"Na2OWs","ppt.m08",0.031907851715149
"P2O5Ws","ppt.m08",0.0830346156620878
"SWs","ppt.m08",0.106752309446087
"SiO2Ws","ppt.m08",0.0760629055378693
"NCat","ppt.m08",-0.364665547422006
"NWs","ppt.m08",-0.31626928097012
"HydrlCondCat","ppt.m08",-0.230043746681116
"HydrlCondWs","ppt.m08",-0.200272515928615
"CompStrgthCat","ppt.m08",0.137511110162585
"CompStrgthWs","ppt.m08",0.0601336689293948
"Precip8110Cat","ppt.m08",0.195732363202239
"Tmax8110Cat","ppt.m08",-0.0595518033830396
"Tmean8110Cat","ppt.m08",-0.132469165130177
"Tmin8110Cat","ppt.m08",-0.205749525566784
"Precip8110Ws","ppt.m08",0.150544364579338
"Tmax8110Ws","ppt.m08",-0.0576941042075205
"Tmean8110Ws","ppt.m08",-0.112272024812428
"Tmin8110Ws","ppt.m08",-0.171713060213019
"ClayCat","ppt.m08",0.265353376556034
"SandCat","ppt.m08",-0.0977147097215064
"ClayWs","ppt.m08",0.449182852584096
"SandWs","ppt.m08",-0.310458632830601
"OmCat","ppt.m08",-0.327669767016609
"PermCat","ppt.m08",-0.128104669773407
"RckDepCat","ppt.m08",0.282471861978624
"WtDepCat","ppt.m08",0.401892037997547
"OmWs","ppt.m08",-0.430023051167545
"PermWs","ppt.m08",-0.35779970612628
"RckDepWs","ppt.m08",0.372338289978402
"WtDepWs","ppt.m08",0.484957725402917
"PctCarbResidCat","ppt.m08",0.0979096239351441
"PctNonCarbResidCat","ppt.m08",0.0749732333830904
"PctAlkIntruVolCat","ppt.m08",0.210733905665263
"PctSilicicCat","ppt.m08",0.0779025809292749
"PctEolCrsCat","ppt.m08",-0.0997312078980732
"PctEolFineCat","ppt.m08",NA
"PctAlluvCoastCat","ppt.m08",-0.290917240244641
"PctCarbResidWs","ppt.m08",0.191927425093073
"PctNonCarbResidWs","ppt.m08",0.0381012877247626
"PctAlkIntruVolWs","ppt.m08",0.210733905665263
"PctSilicicWs","ppt.m08",-0.00182795041638498
"PctExtruVolWs","ppt.m08",0.0493153559431814
"PctEolCrsWs","ppt.m08",-0.0520145278501154
"PctEolFineWs","ppt.m08",-0.0382547131466682
"PctAlluvCoastWs","ppt.m08",-0.275693180088127
"WetIndexCat","ppt.m08",-0.0278401311066847
"WetIndexWs","ppt.m08",0.0672948857223802
"urb","ppt.m08",-0.259667857912126
"urbRip","ppt.m08",-0.268864198848945
"forr","ppt.m08",0.167278916028667
"forrRip","ppt.m08",0.187455510566934
"ag","ppt.m08",-0.0753662680687173
"agRip","ppt.m08",-0.111239888536858
"wetlands","ppt.m08",-0.0648253621294905
"wetlandsRip","ppt.m08",-0.00212375719698584
"urbWs","ppt.m08",-0.257391971012915
"urbRipWs","ppt.m08",-0.227199800954581
"forrWs","ppt.m08",0.283459649038772
"forrWsRip","ppt.m08",0.250354996117319
"agWs","ppt.m08",-0.178635229440285
"agRipWs","ppt.m08",-0.16964497237729
"wetlandsWs","ppt.m08",-0.302567068582359
"wetlandsRipWS","ppt.m08",-0.254196239724073
"EcoII","ppt.m08",0.135286461086022
"EcoIII","ppt.m08",0.477154173983401
"tmean","ppt.m08",-0.117293436362119
"tmax","ppt.m08",-0.0347428653044747
"tmin","ppt.m08",-0.194539875892991
"ppt","ppt.m08",0.207426526662257
"ppt.m01","ppt.m08",-0.338722553364072
"ppt.m02","ppt.m08",-0.396442558205992
"ppt.m03","ppt.m08",-0.263939828302905
"ppt.m04","ppt.m08",-0.117034938067502
"ppt.m05","ppt.m08",0.0835773311569068
"ppt.m06","ppt.m08",0.32229605910037
"ppt.m07","ppt.m08",0.95180575392777
"ppt.m08","ppt.m08",1
"ppt.m09","ppt.m08",0.843394005553131
"ppt.m10","ppt.m08",0.427982080165212
"ppt.m11","ppt.m08",-0.176581985496544
"ppt.m12","ppt.m08",-0.187277867682937
"fishabund_score2","ppt.m09",0.114754540472221
"bmiabund_score","ppt.m09",0.0140250280387633
"algabund_score","ppt.m09",-0.066729934342638
"vegdiff_score","ppt.m09",0.0556989029909188
"rootedplants_score","ppt.m09",0.0799051882813605
"iofb_score","ppt.m09",0.0527078750066429
"mayfly_abundance","ppt.m09",0.21893749717099
"perennial_abundance","ppt.m09",-0.0233089056185798
"perennial_taxa","ppt.m09",-0.0587511458409017
"perennial_live_abundance","ppt.m09",-0.0190330363332427
"snake_score","ppt.m09",0.137597461767793
"turt_score","ppt.m09",0.126956543187374
"vert_score","ppt.m09",0.0687612136767536
"vert_sumscore","ppt.m09",0.077027550090143
"hydrophytes_present_noflag","ppt.m09",0.177957362762278
"alglive_cover_score","ppt.m09",0.0288844899419602
"algdead_cover_score","ppt.m09",-0.166599803748526
"algdead_noupstream_cover_score","ppt.m09",-0.159159901955109
"alglivedead_cover_score","ppt.m09",0.0374849689466552
"moss_cover_score","ppt.m09",0.0931152510762995
"liverwort_cover_score","ppt.m09",0.1076026810917
"PctShading","ppt.m09",0.117027068471768
"TotalAbundance","ppt.m09",0.214562546855801
"Richness","ppt.m09",0.172094594887297
"EPT_abundance","ppt.m09",0.209659294552266
"EPT_taxa","ppt.m09",0.186302762945596
"EPT_relabd","ppt.m09",0.14736540806979
"EPT_reltaxa","ppt.m09",0.138167828717772
"GOLD_relabd","ppt.m09",0.0105055958974912
"GOLD_reltaxa","ppt.m09",-0.00830968652763975
"OCH_relabd","ppt.m09",0.0977963040676763
"OCH_reltaxa","ppt.m09",0.0945727106749585
"GOLDOCH_relabd","ppt.m09",-0.00447835124884066
"GOLDOCH_reltaxa","ppt.m09",0.00211890523917422
"Noninsect_abundance","ppt.m09",0.110017419845686
"Noninsect_taxa","ppt.m09",0.10605445499289
"Noninsect_relabund","ppt.m09",0.0400093513705307
"Noninsect_reltaxa","ppt.m09",0.0355243539323791
"waterinchannel_score","ppt.m09",0.0626808370832376
"hydric_score","ppt.m09",0.21132521989955
"springs_score","ppt.m09",0.0906038625492584
"pctsurfaceflow","ppt.m09",-0.038624291231817
"pctsubsurfaceflow","ppt.m09",-0.0250860689375427
"numberwoodyjams","ppt.m09",0.106146194694312
"SoilMoist_MaxScore","ppt.m09",0.0325214855009676
"sinuosity_score","ppt.m09",0.141217501795784
"floodplaindim_score","ppt.m09",-0.0209574250681396
"riffpoolseq_score","ppt.m09",0.277177492023096
"substratesorting_score","ppt.m09",0.208010734005419
"seddep_score","ppt.m09",-0.208339913892547
"BankWidthMean","ppt.m09",-0.100728508905222
"valleyslope","ppt.m09",0.154692841401274
"ElevCat","ppt.m09",0.624119693644376
"ElevWs","ppt.m09",0.562297731393125
"AgKffactCat","ppt.m09",0.049856811746274
"KffactCat","ppt.m09",0.0631320882670754
"AgKffactWs","ppt.m09",-0.092384593142786
"KffactWs","ppt.m09",0.0193844486676468
"Al2O3Cat","ppt.m09",0.023414781273167
"CaOCat","ppt.m09",0.145144952777907
"Fe2O3Cat","ppt.m09",-0.282166464483727
"K2OCat","ppt.m09",-0.0437373967891424
"MgOCat","ppt.m09",0.156187067354948
"Na2OCat","ppt.m09",0.0440390063968788
"P2O5Cat","ppt.m09",0.172903943885139
"SCat","ppt.m09",-0.111447419170186
"SiO2Cat","ppt.m09",0.176429609523736
"Al2O3Ws","ppt.m09",-0.124208441600167
"CaOWs","ppt.m09",0.19488384693869
"Fe2O3Ws","ppt.m09",-0.283946761902843
"K2OWs","ppt.m09",-0.206806768334784
"MgOWs","ppt.m09",0.14208081269223
"Na2OWs","ppt.m09",-0.0759348896929001
"P2O5Ws","ppt.m09",0.0784118252325409
"SWs","ppt.m09",0.0887172650154646
"SiO2Ws","ppt.m09",-0.0461689574320441
"NCat","ppt.m09",-0.363478279440211
"NWs","ppt.m09",-0.294358966148683
"HydrlCondCat","ppt.m09",-0.360675712288678
"HydrlCondWs","ppt.m09",-0.363891991734009
"CompStrgthCat","ppt.m09",0.137084235827783
"CompStrgthWs","ppt.m09",-0.0452988270592824
"Precip8110Cat","ppt.m09",0.409493762956814
"Tmax8110Cat","ppt.m09",-0.359213039146735
"Tmean8110Cat","ppt.m09",-0.408685022150229
"Tmin8110Cat","ppt.m09",-0.456283288829555
"Precip8110Ws","ppt.m09",0.305118154898997
"Tmax8110Ws","ppt.m09",-0.339856642020145
"Tmean8110Ws","ppt.m09",-0.382973470368591
"Tmin8110Ws","ppt.m09",-0.424630294686666
"ClayCat","ppt.m09",0.266365323972225
"SandCat","ppt.m09",-0.166695359617411
"ClayWs","ppt.m09",0.360590300718345
"SandWs","ppt.m09",-0.321530521960691
"OmCat","ppt.m09",-0.13233836145141
"PermCat","ppt.m09",-0.140132981375863
"RckDepCat","ppt.m09",0.21857869016126
"WtDepCat","ppt.m09",0.278456536830878
"OmWs","ppt.m09",-0.154471700150009
"PermWs","ppt.m09",-0.294371165248693
"RckDepWs","ppt.m09",0.371631420683582
"WtDepWs","ppt.m09",0.305023700297533
"PctCarbResidCat","ppt.m09",0.1428268473039
"PctNonCarbResidCat","ppt.m09",0.122389756442285
"PctAlkIntruVolCat","ppt.m09",0.176160609363687
"PctSilicicCat","ppt.m09",0.0743530925945591
"PctEolCrsCat","ppt.m09",-0.129882676645143
"PctEolFineCat","ppt.m09",NA
"PctAlluvCoastCat","ppt.m09",-0.356890833688076
"PctCarbResidWs","ppt.m09",0.139293891267445
"PctNonCarbResidWs","ppt.m09",0.0825300432035349
"PctAlkIntruVolWs","ppt.m09",0.176160609363687
"PctSilicicWs","ppt.m09",-0.0764655275337125
"PctExtruVolWs","ppt.m09",0.0331942576390191
"PctEolCrsWs","ppt.m09",-0.0643810295739612
"PctEolFineWs","ppt.m09",0.0222943336697109
"PctAlluvCoastWs","ppt.m09",-0.415784292611316
"WetIndexCat","ppt.m09",-0.0704899020842069
"WetIndexWs","ppt.m09",0.092883748180744
"urb","ppt.m09",-0.328666488692698
"urbRip","ppt.m09",-0.310392887162354
"forr","ppt.m09",0.40243493525992
"forrRip","ppt.m09",0.41133545597289
"ag","ppt.m09",-0.0711566153557353
"agRip","ppt.m09",-0.0632826930398783
"wetlands","ppt.m09",-0.00760723034796445
"wetlandsRip","ppt.m09",0.0481727167964825
"urbWs","ppt.m09",-0.343008653214219
"urbRipWs","ppt.m09",-0.310641277643046
"forrWs","ppt.m09",0.4570939742073
"forrWsRip","ppt.m09",0.43540063233997
"agWs","ppt.m09",-0.201685850997541
"agRipWs","ppt.m09",-0.2097124930737
"wetlandsWs","ppt.m09",-0.211835146890475
"wetlandsRipWS","ppt.m09",-0.172549755408218
"EcoII","ppt.m09",-0.0769749173085118
"EcoIII","ppt.m09",0.264427113869865
"tmean","ppt.m09",-0.40587539151761
"tmax","ppt.m09",-0.349574066518174
"tmin","ppt.m09",-0.456611367366855
"ppt","ppt.m09",0.418758392731088
"ppt.m01","ppt.m09",-0.305418430238071
"ppt.m02","ppt.m09",-0.347519249947077
"ppt.m03","ppt.m09",-0.12480950832516
"ppt.m04","ppt.m09",0.236281463684615
"ppt.m05","ppt.m09",0.456644634570656
"ppt.m06","ppt.m09",0.623852275047938
"ppt.m07","ppt.m09",0.864012273021863
"ppt.m08","ppt.m09",0.843394005553131
"ppt.m09","ppt.m09",1
"ppt.m10","ppt.m09",0.710208911979473
"ppt.m11","ppt.m09",0.0628573906214584
"ppt.m12","ppt.m09",-0.115382064885093
"fishabund_score2","ppt.m10",0.246589930819393
"bmiabund_score","ppt.m10",0.147535712418122
"algabund_score","ppt.m10",0.0790237835688875
"vegdiff_score","ppt.m10",0.0905152828440948
"rootedplants_score","ppt.m10",0.0590519157029056
"iofb_score","ppt.m10",0.229928556188399
"mayfly_abundance","ppt.m10",0.286777246612066
"perennial_abundance","ppt.m10",0.140112003964068
"perennial_taxa","ppt.m10",0.125424913578051
"perennial_live_abundance","ppt.m10",0.106995178642804
"snake_score","ppt.m10",0.0510257254055565
"turt_score","ppt.m10",-0.00906832451338388
"vert_score","ppt.m10",-0.0515024229929469
"vert_sumscore","ppt.m10",-0.0472933234014104
"hydrophytes_present_noflag","ppt.m10",0.35808740574677
"alglive_cover_score","ppt.m10",0.173666182291556
"algdead_cover_score","ppt.m10",-0.157800336538538
"algdead_noupstream_cover_score","ppt.m10",-0.148088039055824
"alglivedead_cover_score","ppt.m10",0.171364123425719
"moss_cover_score","ppt.m10",0.433998245177854
"liverwort_cover_score","ppt.m10",0.215929129769992
"PctShading","ppt.m10",0.337820014319291
"TotalAbundance","ppt.m10",0.268744324923738
"Richness","ppt.m10",0.295280904859865
"EPT_abundance","ppt.m10",0.332252880137228
"EPT_taxa","ppt.m10",0.353714154814087
"EPT_relabd","ppt.m10",0.330305662829116
"EPT_reltaxa","ppt.m10",0.308315831920347
"GOLD_relabd","ppt.m10",0.0960684742858296
"GOLD_reltaxa","ppt.m10",0.133787818643611
"OCH_relabd","ppt.m10",0.0955200726730707
"OCH_reltaxa","ppt.m10",0.0768370849825457
"GOLDOCH_relabd","ppt.m10",0.0253440534897734
"GOLDOCH_reltaxa","ppt.m10",0.0561700366533481
"Noninsect_abundance","ppt.m10",0.158464297017
"Noninsect_taxa","ppt.m10",0.181837031988939
"Noninsect_relabund","ppt.m10",0.114842503276967
"Noninsect_reltaxa","ppt.m10",0.129135271056005
"waterinchannel_score","ppt.m10",0.126445913606947
"hydric_score","ppt.m10",0.108942602276376
"springs_score","ppt.m10",0.0663055539565027
"pctsurfaceflow","ppt.m10",0.0727186547333645
"pctsubsurfaceflow","ppt.m10",0.090958442247071
"numberwoodyjams","ppt.m10",0.272855490475871
"SoilMoist_MaxScore","ppt.m10",0.168617122757807
"sinuosity_score","ppt.m10",0.276447785243124
"floodplaindim_score","ppt.m10",-0.0631340964760141
"riffpoolseq_score","ppt.m10",0.378307091327457
"substratesorting_score","ppt.m10",0.304127483444191
"seddep_score","ppt.m10",-0.141767471922032
"BankWidthMean","ppt.m10",-0.201221068886093
"valleyslope","ppt.m10",0.295934187541493
"ElevCat","ppt.m10",0.541976450432936
"ElevWs","ppt.m10",0.512143790382758
"AgKffactCat","ppt.m10",0.0081498272538683
"KffactCat","ppt.m10",-0.0238021518706963
"AgKffactWs","ppt.m10",-0.0657617916758038
"KffactWs","ppt.m10",0.0378667364196771
"Al2O3Cat","ppt.m10",0.0278228190357929
"CaOCat","ppt.m10",0.130853194860874
"Fe2O3Cat","ppt.m10",-0.263489356252437
"K2OCat","ppt.m10",-0.0302570487902675
"MgOCat","ppt.m10",0.174501176412324
"Na2OCat","ppt.m10",0.0506784214344397
"P2O5Cat","ppt.m10",0.181804108302663
"SCat","ppt.m10",-0.184542374149532
"SiO2Cat","ppt.m10",0.16261562257825
"Al2O3Ws","ppt.m10",-0.00688897696962601
"CaOWs","ppt.m10",0.0457966163676261
"Fe2O3Ws","ppt.m10",-0.191409998226575
"K2OWs","ppt.m10",-0.125627074401157
"MgOWs","ppt.m10",0.107028704961268
"Na2OWs","ppt.m10",0.0246946202723672
"P2O5Ws","ppt.m10",0.139244881646036
"SWs","ppt.m10",-0.158700035900823
"SiO2Ws","ppt.m10",0.0498937026320104
"NCat","ppt.m10",-0.350470364189737
"NWs","ppt.m10",-0.350230144148177
"HydrlCondCat","ppt.m10",-0.433226168507155
"HydrlCondWs","ppt.m10",-0.506578692753285
"CompStrgthCat","ppt.m10",0.201990356501506
"CompStrgthWs","ppt.m10",0.0408640981809276
"Precip8110Cat","ppt.m10",0.738132129036108
"Tmax8110Cat","ppt.m10",-0.553819298481844
"Tmean8110Cat","ppt.m10",-0.541477326568806
"Tmin8110Cat","ppt.m10",-0.529460986267661
"Precip8110Ws","ppt.m10",0.627030359814611
"Tmax8110Ws","ppt.m10",-0.504171154114539
"Tmean8110Ws","ppt.m10",-0.518496275926234
"Tmin8110Ws","ppt.m10",-0.522510619731858
"ClayCat","ppt.m10",0.176281473831441
"SandCat","ppt.m10",-0.112954132653081
"ClayWs","ppt.m10",0.195328254015576
"SandWs","ppt.m10",-0.186039745741923
"OmCat","ppt.m10",0.195386476795188
"PermCat","ppt.m10",-0.101594602087751
"RckDepCat","ppt.m10",0.0229839628915589
"WtDepCat","ppt.m10",0.0907065217992189
"OmWs","ppt.m10",0.183784138101157
"PermWs","ppt.m10",-0.125525240925669
"RckDepWs","ppt.m10",0.26842937556943
"WtDepWs","ppt.m10",0.0338666405775188
"PctCarbResidCat","ppt.m10",0.188051194254329
"PctNonCarbResidCat","ppt.m10",0.0937025379485174
"PctAlkIntruVolCat","ppt.m10",0.123477062638098
"PctSilicicCat","ppt.m10",0.139523607229954
"PctEolCrsCat","ppt.m10",-0.150756678248827
"PctEolFineCat","ppt.m10",NA
"PctAlluvCoastCat","ppt.m10",-0.378806346101993
"PctCarbResidWs","ppt.m10",-0.0511592173332882
"PctNonCarbResidWs","ppt.m10",0.000342855576828735
"PctAlkIntruVolWs","ppt.m10",0.123477062638098
"PctSilicicWs","ppt.m10",0.0385723760294985
"PctExtruVolWs","ppt.m10",0.0701893844733457
"PctEolCrsWs","ppt.m10",-0.116620763449573
"PctEolFineWs","ppt.m10",0.01741823363372
"PctAlluvCoastWs","ppt.m10",-0.530199806696083
"WetIndexCat","ppt.m10",-0.213216639777076
"WetIndexWs","ppt.m10",-0.0734406049280355
"urb","ppt.m10",-0.232539174080105
"urbRip","ppt.m10",-0.215887641136508
"forr","ppt.m10",0.674727282282023
"forrRip","ppt.m10",0.657648786810152
"ag","ppt.m10",-0.0777233067300558
"agRip","ppt.m10",-0.0879665073601021
"wetlands","ppt.m10",-0.00847354400956637
"wetlandsRip","ppt.m10",0.0237459672498061
"urbWs","ppt.m10",-0.24975669669055
"urbRipWs","ppt.m10",-0.186231880061408
"forrWs","ppt.m10",0.674341262387096
"forrWsRip","ppt.m10",0.681489330781116
"agWs","ppt.m10",-0.162401596006381
"agRipWs","ppt.m10",-0.188631057976343
"wetlandsWs","ppt.m10",-0.108130916451139
"wetlandsRipWS","ppt.m10",-0.106834608823706
"EcoII","ppt.m10",-0.363978181996686
"EcoIII","ppt.m10",-0.117315162927374
"tmean","ppt.m10",-0.547949887282795
"tmax","ppt.m10",-0.559351407877763
"tmin","ppt.m10",-0.535767709783043
"ppt","ppt.m10",0.740100566088147
"ppt.m01","ppt.m10",0.062004164982318
"ppt.m02","ppt.m10",0.0163053874346752
"ppt.m03","ppt.m10",0.300610210993649
"ppt.m04","ppt.m10",0.681612634188518
"ppt.m05","ppt.m10",0.748572674675005
"ppt.m06","ppt.m10",0.709575851869274
"ppt.m07","ppt.m10",0.468968665793926
"ppt.m08","ppt.m10",0.427982080165212
"ppt.m09","ppt.m10",0.710208911979473
"ppt.m10","ppt.m10",1
"ppt.m11","ppt.m10",0.50572845199334
"ppt.m12","ppt.m10",0.246161497654341
"fishabund_score2","ppt.m11",0.149038825936952
"bmiabund_score","ppt.m11",0.314275974531448
"algabund_score","ppt.m11",0.223045723795546
"vegdiff_score","ppt.m11",0.185243023111505
"rootedplants_score","ppt.m11",0.0561720981796135
"iofb_score","ppt.m11",0.153031467018342
"mayfly_abundance","ppt.m11",0.285093776211824
"perennial_abundance","ppt.m11",0.230893301249806
"perennial_taxa","ppt.m11",0.246068209271788
"perennial_live_abundance","ppt.m11",0.200545901642833
"snake_score","ppt.m11",-0.0584790704027457
"turt_score","ppt.m11",-0.117888519349797
"vert_score","ppt.m11",-0.0095882415014618
"vert_sumscore","ppt.m11",-0.00992652111600904
"hydrophytes_present_noflag","ppt.m11",0.35664380504706
"alglive_cover_score","ppt.m11",0.246731237706373
"algdead_cover_score","ppt.m11",0.0971853107042589
"algdead_noupstream_cover_score","ppt.m11",0.104697915102141
"alglivedead_cover_score","ppt.m11",0.244091285843306
"moss_cover_score","ppt.m11",0.353312706448351
"liverwort_cover_score","ppt.m11",0.309054680825078
"PctShading","ppt.m11",0.38952992856133
"TotalAbundance","ppt.m11",0.294684739356195
"Richness","ppt.m11",0.348515398601556
"EPT_abundance","ppt.m11",0.361038171504649
"EPT_taxa","ppt.m11",0.415948858737697
"EPT_relabd","ppt.m11",0.4029684088819
"EPT_reltaxa","ppt.m11",0.411967919046307
"GOLD_relabd","ppt.m11",0.211480089095899
"GOLD_reltaxa","ppt.m11",0.21976485196706
"OCH_relabd","ppt.m11",0.014199384439159
"OCH_reltaxa","ppt.m11",-0.0205189191518506
"GOLDOCH_relabd","ppt.m11",0.12899654446584
"GOLDOCH_reltaxa","ppt.m11",0.113522641034056
"Noninsect_abundance","ppt.m11",0.15114360424051
"Noninsect_taxa","ppt.m11",0.184315883496866
"Noninsect_relabund","ppt.m11",0.153907480361488
"Noninsect_reltaxa","ppt.m11",0.16709854987886
"waterinchannel_score","ppt.m11",0.243961518608548
"hydric_score","ppt.m11",-0.14760003115233
"springs_score","ppt.m11",0.0506559250782386
"pctsurfaceflow","ppt.m11",0.253809011246104
"pctsubsurfaceflow","ppt.m11",0.245274474084623
"numberwoodyjams","ppt.m11",0.284997637702274
"SoilMoist_MaxScore","ppt.m11",0.347127167811301
"sinuosity_score","ppt.m11",0.221889625809795
"floodplaindim_score","ppt.m11",0.021913584507958
"riffpoolseq_score","ppt.m11",0.379251295624539
"substratesorting_score","ppt.m11",0.431105866195583
"seddep_score","ppt.m11",0.0813017810662285
"BankWidthMean","ppt.m11",-0.230307143961528
"valleyslope","ppt.m11",0.3683210423376
"ElevCat","ppt.m11",0.122108176714391
"ElevWs","ppt.m11",0.119036021094026
"AgKffactCat","ppt.m11",-0.0919293227116247
"KffactCat","ppt.m11",-0.20354597625102
"AgKffactWs","ppt.m11",-0.118909710516902
"KffactWs","ppt.m11",-0.0325753026122003
"Al2O3Cat","ppt.m11",0.00976497075334927
"CaOCat","ppt.m11",0.131954555588002
"Fe2O3Cat","ppt.m11",-0.110975282628777
"K2OCat","ppt.m11",-0.0388503571956746
"MgOCat","ppt.m11",0.160652919819247
"Na2OCat","ppt.m11",0.0710612816323068
"P2O5Cat","ppt.m11",-0.005437002041956
"SCat","ppt.m11",-0.124646508595335
"SiO2Cat","ppt.m11",0.0763968499078146
"Al2O3Ws","ppt.m11",0.222210804330521
"CaOWs","ppt.m11",-0.156296918105576
